timestamp,client_count,slave_count,total_requests,success_count,error_count,read_latency_us,write_latency_us,throughput_rps,read_count,write_count
2025-04-15T10:48:22+05:30,20,5,1897,338,1559,40.68,44.58,1897.00,1311,586
2025-04-15T10:48:23+05:30,20,5,1820,0,1820,32.35,33.56,1820.00,1306,514
2025-04-15T10:48:24+05:30,20,5,1820,0,1820,34.49,34.66,1820.00,1251,569
2025-04-15T10:48:25+05:30,20,5,1820,0,1820,33.01,34.83,1820.00,1285,535
2025-04-15T10:48:26+05:30,20,5,1820,0,1820,36.65,34.22,1820.00,1262,558
2025-04-15T10:48:27+05:30,20,5,1800,0,1800,32.62,35.93,1800.00,1268,532
2025-04-15T10:48:28+05:30,20,5,1804,0,1804,33.86,31.63,1804.00,1284,520
2025-04-15T10:48:29+05:30,20,5,1830,0,1830,29.16,32.40,1830.00,1266,564
2025-04-15T10:48:30+05:30,20,5,1806,0,1806,29.90,30.65,1806.00,1270,536
2025-04-15T10:48:31+05:30,20,5,1840,0,1840,30.23,31.08,1840.00,1328,512
2025-04-15T10:48:32+05:30,20,5,1820,0,1820,30.39,32.15,1820.00,1271,549
2025-04-15T10:48:33+05:30,20,5,1820,0,1820,32.49,34.04,1820.00,1285,535
2025-04-15T10:48:34+05:30,20,5,1818,0,1818,30.15,29.14,1818.00,1274,544
2025-04-15T10:48:35+05:30,20,5,1822,0,1822,28.80,30.02,1822.00,1289,533
2025-04-15T10:48:36+05:30,20,5,1820,0,1820,26.65,31.25,1820.00,1267,553
2025-04-15T10:48:37+05:30,20,5,1820,0,1820,28.37,29.74,1820.00,1265,555
2025-04-15T10:48:38+05:30,20,5,1838,0,1838,33.12,32.79,1838.00,1300,538
2025-04-15T10:48:39+05:30,20,5,1802,0,1802,25.63,27.31,1802.00,1279,523
2025-04-15T10:48:40+05:30,20,5,1820,0,1820,29.25,29.94,1820.00,1281,539
2025-04-15T10:48:41+05:30,20,5,1820,0,1820,28.97,29.47,1820.00,1255,565
2025-04-15T10:48:42+05:30,20,5,1820,0,1820,29.59,32.11,1820.00,1289,531
2025-04-15T10:48:43+05:30,20,5,1820,0,1820,30.01,36.35,1820.00,1287,533
2025-04-15T10:48:44+05:30,20,5,1820,0,1820,29.24,31.85,1820.00,1275,545
2025-04-15T10:48:45+05:30,20,5,1820,0,1820,29.80,31.51,1820.00,1277,543
2025-04-15T10:48:46+05:30,20,5,1820,0,1820,27.22,26.56,1820.00,1269,551
2025-04-15T10:48:47+05:30,20,5,1820,0,1820,32.15,36.78,1820.00,1276,544
2025-04-15T10:48:48+05:30,20,5,1833,0,1833,31.46,33.16,1833.00,1281,552
2025-04-15T10:48:49+05:30,20,5,1807,0,1807,26.09,28.14,1807.00,1259,548
2025-04-15T10:48:50+05:30,20,5,1821,0,1821,29.04,30.18,1821.00,1260,561
2025-04-15T10:48:51+05:30,20,5,1819,0,1819,26.24,29.41,1819.00,1266,553
2025-04-15T10:48:52+05:30,20,5,1820,0,1820,33.20,29.72,1820.00,1275,545
2025-04-15T10:48:53+05:30,20,5,1840,0,1840,33.74,33.62,1840.00,1273,567
2025-04-15T10:48:54+05:30,20,5,1807,0,1807,30.25,30.65,1807.00,1271,536
2025-04-15T10:48:55+05:30,20,5,1832,0,1832,28.01,26.53,1832.00,1254,578
2025-04-15T10:48:56+05:30,20,5,1821,0,1821,26.89,28.27,1821.00,1274,547
2025-04-15T10:52:04+05:30,20,3,1903,288,1615,73.31,67.08,1903.00,1351,552
2025-04-15T10:52:05+05:30,20,3,1820,0,1820,28.38,30.50,1820.00,1264,556
2025-04-15T10:52:06+05:30,20,3,1820,0,1820,29.72,28.87,1820.00,1253,567
2025-04-15T10:52:07+05:30,20,3,1820,0,1820,34.56,36.56,1820.00,1285,535
2025-04-15T10:52:08+05:30,20,3,1820,0,1820,34.50,37.64,1820.00,1271,549
2025-04-15T10:52:09+05:30,20,3,1840,0,1840,38.00,38.07,1840.00,1319,521
2025-04-15T10:52:10+05:30,20,3,1820,0,1820,28.73,29.76,1820.00,1298,522
2025-04-15T10:52:11+05:30,20,3,1820,0,1820,29.87,28.44,1820.00,1309,511
2025-04-15T10:52:12+05:30,20,3,1820,0,1820,35.34,32.75,1820.00,1235,585
2025-04-15T10:52:13+05:30,20,3,1840,0,1840,27.98,31.87,1840.00,1263,577
2025-04-15T10:52:14+05:30,20,3,1820,0,1820,27.79,29.35,1820.00,1285,535
2025-04-15T10:52:15+05:30,20,3,1820,0,1820,28.68,30.31,1820.00,1289,531
2025-04-15T10:52:16+05:30,20,3,1840,0,1840,27.13,32.48,1840.00,1264,576
2025-04-15T10:52:17+05:30,20,3,1820,0,1820,33.16,34.84,1820.00,1280,540
2025-04-15T10:52:18+05:30,20,3,1840,0,1840,28.49,34.79,1840.00,1303,537
2025-04-15T10:52:19+05:30,20,3,1820,0,1820,29.66,26.36,1820.00,1295,525
2025-04-15T10:52:20+05:30,20,3,1820,0,1820,26.37,27.37,1820.00,1262,558
2025-04-15T10:52:21+05:30,20,3,1820,0,1820,24.52,21.23,1820.00,1301,519
2025-04-15T10:52:22+05:30,20,3,1820,0,1820,25.87,31.63,1820.00,1306,514
2025-04-15T10:52:23+05:30,20,3,1822,0,1822,31.58,27.92,1822.00,1256,566
2025-04-15T10:52:24+05:30,20,3,1838,0,1838,31.75,32.00,1838.00,1302,536
2025-04-15T10:52:25+05:30,20,3,1820,0,1820,30.50,29.25,1820.00,1293,527
2025-04-15T10:52:26+05:30,20,3,1820,0,1820,28.37,28.44,1820.00,1315,505
2025-04-15T10:52:27+05:30,20,3,1820,0,1820,31.53,29.61,1820.00,1292,528
2025-04-15T10:52:28+05:30,20,3,1840,0,1840,24.47,28.03,1840.00,1270,570
2025-04-15T10:52:29+05:30,20,3,1820,0,1820,22.76,24.50,1820.00,1272,548
2025-04-15T10:52:30+05:30,20,3,1820,0,1820,23.37,24.21,1820.00,1249,571
2025-04-15T10:52:31+05:30,20,3,1840,0,1840,21.97,23.58,1840.00,1289,551
2025-04-15T10:52:32+05:30,20,3,1820,0,1820,25.25,27.01,1820.00,1271,549
2025-04-15T10:52:33+05:30,20,3,1820,0,1820,30.87,31.38,1820.00,1269,551
2025-04-15T10:52:34+05:30,20,3,1820,0,1820,27.77,28.50,1820.00,1286,534
2025-04-15T10:52:35+05:30,20,3,1820,0,1820,28.08,30.69,1820.00,1295,525
2025-04-15T10:52:36+05:30,20,3,1820,0,1820,27.65,31.40,1820.00,1275,545
2025-04-15T10:52:37+05:30,20,3,1820,0,1820,34.30,36.95,1820.00,1263,557
2025-04-15T10:52:38+05:30,20,3,1820,0,1820,26.73,25.38,1820.00,1267,553
2025-04-15T10:58:24+05:30,20,5,1953,415,1538,118.98,137.45,1953.00,1339,614
2025-04-15T10:58:25+05:30,20,5,1860,0,1860,14.37,14.83,1860.00,1313,547
2025-04-15T10:58:26+05:30,20,5,1877,0,1877,14.58,14.88,1877.00,1278,599
2025-04-15T10:58:27+05:30,20,5,1863,0,1863,13.08,19.98,1863.00,1330,533
2025-04-15T10:58:28+05:30,20,5,1840,0,1840,15.10,14.22,1840.00,1305,535
2025-04-15T10:58:29+05:30,20,5,1860,0,1860,14.61,13.40,1860.00,1316,544
2025-04-15T10:58:30+05:30,20,5,1860,0,1860,15.68,15.17,1860.00,1324,536
2025-04-15T10:58:31+05:30,20,5,1860,0,1860,16.87,14.80,1860.00,1255,605
2025-04-15T10:58:32+05:30,20,5,1880,0,1880,15.20,15.82,1880.00,1320,560
2025-04-15T10:58:33+05:30,20,5,1860,0,1860,14.10,13.94,1860.00,1309,551
2025-04-15T10:58:34+05:30,20,5,1860,0,1860,15.09,15.38,1860.00,1278,582
2025-04-15T10:58:35+05:30,20,5,1860,0,1860,13.37,14.20,1860.00,1287,573
2025-04-15T10:58:36+05:30,20,5,1860,0,1860,13.21,15.08,1860.00,1350,510
2025-04-15T10:58:37+05:30,20,5,1860,0,1860,14.05,15.67,1860.00,1322,538
2025-04-15T10:58:38+05:30,20,5,1880,0,1880,13.23,13.96,1880.00,1344,536
2025-04-15T10:58:39+05:30,20,5,1860,0,1860,17.03,14.87,1860.00,1310,550
2025-04-15T10:58:40+05:30,20,5,1860,0,1860,14.41,14.28,1860.00,1304,556
2025-04-15T10:58:41+05:30,20,5,1880,0,1880,14.38,15.42,1880.00,1321,559
2025-04-15T10:58:42+05:30,20,5,1828,0,1828,20.75,25.01,1828.00,1301,527
2025-04-15T10:58:43+05:30,20,5,1860,0,1860,14.86,16.54,1860.00,1313,547
2025-04-15T10:58:44+05:30,20,5,1860,0,1860,13.66,14.81,1860.00,1251,609
2025-04-15T10:58:45+05:30,20,5,1880,0,1880,13.54,15.59,1880.00,1337,543
2025-04-15T10:58:46+05:30,20,5,1840,0,1840,13.89,13.74,1840.00,1269,571
2025-04-15T10:58:47+05:30,20,5,1860,0,1860,13.79,13.68,1860.00,1288,572
2025-04-15T10:58:48+05:30,20,5,1880,0,1880,13.42,14.53,1880.00,1315,565
2025-04-15T10:58:49+05:30,20,5,1860,0,1860,14.89,15.25,1860.00,1298,562
2025-04-15T10:58:50+05:30,20,5,1880,0,1880,13.57,13.15,1880.00,1335,545
2025-04-15T10:58:51+05:30,20,5,1844,0,1844,13.35,13.95,1844.00,1297,547
2025-04-15T10:58:52+05:30,20,5,1856,0,1856,14.56,17.59,1856.00,1289,567
2025-04-15T10:58:53+05:30,20,5,1880,0,1880,14.46,15.00,1880.00,1326,554
2025-04-15T10:58:54+05:30,20,5,1840,0,1840,12.79,14.49,1840.00,1291,549
2025-04-15T10:58:55+05:30,20,5,1880,0,1880,13.98,15.31,1880.00,1313,567
2025-04-15T10:58:56+05:30,20,5,1860,0,1860,16.00,15.09,1860.00,1318,542
2025-04-15T10:58:57+05:30,20,5,1860,0,1860,16.12,14.77,1860.00,1288,572
2025-04-15T10:58:58+05:30,20,5,1840,0,1840,13.89,16.05,1840.00,1326,514
2025-04-15T11:19:59+05:30,20,1,1834,1834,0,631.50,700.53,1834.00,1284,550
2025-04-15T11:20:00+05:30,20,1,1740,1740,0,717.60,725.84,1740.00,1202,538
2025-04-15T11:20:01+05:30,20,1,1716,1716,0,724.66,900.68,1716.00,1185,531
2025-04-15T11:20:02+05:30,20,1,1740,1740,0,576.12,589.85,1740.00,1176,564
2025-04-15T11:20:03+05:30,20,1,1740,1740,0,568.78,561.61,1740.00,1218,522
2025-04-15T11:20:04+05:30,20,1,1760,1760,0,545.33,552.84,1760.00,1207,553
2025-04-15T11:20:05+05:30,20,1,1662,1662,0,631.22,575.90,1662.00,1135,527
2025-04-15T11:20:06+05:30,20,1,1760,1760,0,542.72,588.88,1760.00,1233,527
2025-04-15T11:20:07+05:30,20,1,1760,1760,0,505.56,545.94,1760.00,1234,526
2025-04-15T11:20:08+05:30,20,1,1800,1800,0,365.89,374.62,1800.00,1271,529
2025-04-15T11:20:09+05:30,20,1,1760,1760,0,470.01,474.43,1760.00,1227,533
2025-04-15T11:20:10+05:30,20,1,1760,1760,0,537.74,585.43,1760.00,1210,550
2025-04-15T11:20:11+05:30,20,1,1780,1780,0,485.01,534.59,1780.00,1259,521
2025-04-15T11:20:12+05:30,20,1,1720,1720,0,646.46,745.55,1720.00,1186,534
2025-04-15T11:20:13+05:30,20,1,1760,1760,0,537.81,590.26,1760.00,1204,556
2025-04-15T11:20:14+05:30,20,1,1740,1740,0,579.22,548.01,1740.00,1179,561
2025-04-15T11:20:15+05:30,20,1,1703,1703,0,724.27,696.25,1703.00,1180,523
2025-04-15T11:20:16+05:30,20,1,1779,1779,0,504.55,519.46,1779.00,1248,531
2025-04-15T11:20:17+05:30,20,1,1721,1721,0,572.54,584.65,1721.00,1207,514
2025-04-15T11:20:18+05:30,20,1,1760,1760,0,536.63,585.36,1760.00,1209,551
2025-04-15T11:20:19+05:30,20,1,1731,1731,0,642.85,697.71,1731.00,1196,535
2025-04-15T11:20:20+05:30,20,1,1721,1721,0,583.66,881.47,1721.00,1204,517
2025-04-15T11:20:21+05:30,20,1,1756,1756,0,623.90,660.80,1756.00,1214,542
2025-04-15T11:20:22+05:30,20,1,1724,1724,0,756.88,684.92,1724.00,1203,521
2025-04-15T11:20:23+05:30,20,1,1760,1760,0,542.72,572.55,1760.00,1216,544
2025-04-15T11:20:24+05:30,20,1,1723,1723,0,633.65,580.57,1723.00,1217,506
2025-04-15T11:20:25+05:30,20,1,1760,1760,0,544.68,560.89,1760.00,1235,525
2025-04-15T11:20:26+05:30,20,1,1738,1738,0,630.36,643.66,1738.00,1253,485
2025-04-15T11:20:27+05:30,20,1,1721,1721,0,580.22,816.26,1721.00,1217,504
2025-04-15T11:20:28+05:30,20,1,1760,1760,0,543.04,548.84,1760.00,1253,507
2025-04-15T11:20:29+05:30,20,1,1684,1684,0,806.50,706.32,1684.00,1163,521
2025-04-15T11:20:30+05:30,20,1,1760,1760,0,554.75,612.21,1760.00,1232,528
2025-04-15T11:20:31+05:30,20,1,1725,1725,0,629.54,603.39,1725.00,1167,558
2025-04-15T11:20:32+05:30,20,1,1760,1760,0,556.67,598.29,1760.00,1216,544
2025-04-15T11:20:33+05:30,20,1,1726,1726,0,611.16,715.78,1726.00,1200,526
2025-04-15T11:21:29+05:30,20,2,1908,409,1499,96.49,125.38,1908.00,1343,565
2025-04-15T11:21:30+05:30,20,2,1820,0,1820,24.88,27.16,1820.00,1284,536
2025-04-15T11:21:31+05:30,20,2,1820,0,1820,20.84,21.44,1820.00,1293,527
2025-04-15T11:21:32+05:30,20,2,1833,0,1833,27.59,28.44,1833.00,1291,542
2025-04-15T11:21:33+05:30,20,2,1807,0,1807,21.31,21.75,1807.00,1247,560
2025-04-15T11:21:34+05:30,20,2,1820,0,1820,26.58,27.08,1820.00,1257,563
2025-04-15T11:21:35+05:30,20,2,1840,0,1840,22.02,20.11,1840.00,1241,599
2025-04-15T11:21:36+05:30,20,2,1820,0,1820,20.38,23.37,1820.00,1258,562
2025-04-15T11:21:37+05:30,20,2,1820,0,1820,26.92,27.66,1820.00,1302,518
2025-04-15T11:21:38+05:30,20,2,1840,0,1840,23.30,25.06,1840.00,1295,545
2025-04-15T11:21:39+05:30,20,2,1820,0,1820,20.40,19.37,1820.00,1230,590
2025-04-15T11:21:40+05:30,20,2,1820,0,1820,20.46,25.08,1820.00,1243,577
2025-04-15T11:21:41+05:30,20,2,1820,0,1820,19.50,21.97,1820.00,1273,547
2025-04-15T11:21:42+05:30,20,2,1820,0,1820,24.14,22.18,1820.00,1286,534
2025-04-15T11:21:43+05:30,20,2,1820,0,1820,21.67,19.78,1820.00,1301,519
2025-04-15T11:21:44+05:30,20,2,1840,0,1840,21.31,22.59,1840.00,1316,524
2025-04-15T11:21:45+05:30,20,2,1820,0,1820,21.45,22.71,1820.00,1308,512
2025-04-15T11:21:46+05:30,20,2,1825,0,1825,22.66,21.69,1825.00,1255,570
2025-04-15T11:21:47+05:30,20,2,1835,0,1835,24.50,28.52,1835.00,1274,561
2025-04-15T11:21:48+05:30,20,2,1820,0,1820,21.66,19.86,1820.00,1277,543
2025-04-15T11:21:49+05:30,20,2,1820,0,1820,20.66,22.91,1820.00,1269,551
2025-04-15T11:21:50+05:30,20,2,1840,0,1840,22.11,21.97,1840.00,1295,545
2025-04-15T11:21:51+05:30,20,2,1820,0,1820,20.78,20.99,1820.00,1282,538
2025-04-15T11:21:52+05:30,20,2,1820,0,1820,23.80,30.22,1820.00,1282,538
2025-04-15T11:21:53+05:30,20,2,1820,0,1820,23.44,24.04,1820.00,1295,525
2025-04-15T11:21:54+05:30,20,2,1837,0,1837,22.66,22.88,1837.00,1271,566
2025-04-15T11:21:55+05:30,20,2,1805,0,1805,19.73,20.21,1805.00,1268,537
2025-04-15T11:21:56+05:30,20,2,1838,0,1838,19.73,20.85,1838.00,1293,545
2025-04-15T11:21:57+05:30,20,2,1803,0,1803,26.31,24.93,1803.00,1256,547
2025-04-15T11:21:58+05:30,20,2,1817,0,1817,19.97,22.04,1817.00,1286,531
2025-04-15T11:21:59+05:30,20,2,1820,0,1820,21.45,25.52,1820.00,1278,542
2025-04-15T11:22:00+05:30,20,2,1820,0,1820,25.07,22.99,1820.00,1280,540
2025-04-15T11:22:01+05:30,20,2,1820,0,1820,19.06,20.40,1820.00,1282,538
2025-04-15T11:22:02+05:30,20,2,1814,0,1814,29.02,27.88,1814.00,1288,526
2025-04-15T11:22:03+05:30,20,2,1826,0,1826,20.11,21.34,1826.00,1285,541
2025-04-15T11:25:26+05:30,20,4,1877,338,1539,170.74,326.04,1877.00,1329,548
2025-04-15T11:25:27+05:30,20,4,1825,0,1825,19.44,20.70,1825.00,1292,533
2025-04-15T11:25:28+05:30,20,4,1820,0,1820,17.53,20.51,1820.00,1300,520
2025-04-15T11:25:29+05:30,20,4,1820,0,1820,22.83,23.21,1820.00,1281,539
2025-04-15T11:25:30+05:30,20,4,1820,0,1820,24.51,25.73,1820.00,1270,550
2025-04-15T11:25:31+05:30,20,4,1820,0,1820,19.28,19.81,1820.00,1262,558
2025-04-15T11:25:32+05:30,20,4,1840,0,1840,20.94,21.08,1840.00,1299,541
2025-04-15T11:25:33+05:30,20,4,1840,0,1840,20.59,20.08,1840.00,1297,543
2025-04-15T11:25:34+05:30,20,4,1820,0,1820,18.58,20.53,1820.00,1278,542
2025-04-15T11:25:35+05:30,20,4,1826,0,1826,22.90,23.25,1826.00,1247,579
2025-04-15T11:25:36+05:30,20,4,1834,0,1834,19.44,23.26,1834.00,1309,525
2025-04-15T11:25:37+05:30,20,4,1822,0,1822,21.54,20.72,1822.00,1259,563
2025-04-15T11:25:38+05:30,20,4,1830,0,1830,19.68,19.51,1830.00,1294,536
2025-04-15T11:25:39+05:30,20,4,1828,0,1828,20.12,20.78,1828.00,1294,534
2025-04-15T11:25:40+05:30,20,4,1833,0,1833,22.34,23.08,1833.00,1281,552
2025-04-15T11:25:41+05:30,20,4,1827,0,1827,18.56,18.25,1827.00,1303,524
2025-04-15T11:25:42+05:30,20,4,1820,0,1820,22.86,22.07,1820.00,1285,535
2025-04-15T11:25:43+05:30,20,4,1840,0,1840,20.36,20.43,1840.00,1267,573
2025-04-15T11:25:44+05:30,20,4,1800,0,1800,19.77,21.73,1800.00,1243,557
2025-04-15T11:25:45+05:30,20,4,1820,0,1820,22.65,26.15,1820.00,1289,531
2025-04-15T11:25:46+05:30,20,4,1820,0,1820,19.77,18.46,1820.00,1301,519
2025-04-15T11:25:47+05:30,20,4,1839,0,1839,19.80,20.54,1839.00,1313,526
2025-04-15T11:25:48+05:30,20,4,1821,0,1821,21.37,22.18,1821.00,1297,524
2025-04-15T11:25:49+05:30,20,4,1820,0,1820,18.89,18.57,1820.00,1272,548
2025-04-15T11:25:50+05:30,20,4,1820,0,1820,22.92,29.49,1820.00,1295,525
2025-04-15T11:25:51+05:30,20,4,1820,0,1820,18.50,19.31,1820.00,1284,536
2025-04-15T11:25:52+05:30,20,4,1820,0,1820,19.65,20.31,1820.00,1284,536
2025-04-15T11:25:53+05:30,20,4,1840,0,1840,18.37,20.78,1840.00,1267,573
2025-04-15T11:25:54+05:30,20,4,1820,0,1820,18.38,19.17,1820.00,1276,544
2025-04-15T11:25:55+05:30,20,4,1820,0,1820,24.30,23.38,1820.00,1261,559
2025-04-15T11:25:56+05:30,20,4,1820,0,1820,19.55,21.99,1820.00,1256,564
2025-04-15T11:25:57+05:30,20,4,1820,0,1820,19.63,18.18,1820.00,1280,540
2025-04-15T11:25:58+05:30,20,4,1827,0,1827,21.07,20.42,1827.00,1300,527
2025-04-15T11:25:59+05:30,20,4,1833,0,1833,19.10,17.77,1833.00,1289,544
2025-04-15T11:26:00+05:30,20,4,1820,0,1820,19.85,23.18,1820.00,1249,571
